 Procedimentos hospitalares do SUS - por local de residência - Brasil
Óbitos por Município e Subgrupo proced.
Período:Jul-Set/2022
"Município";"0201 Coleta de material";"0209 Diagnóstico por endoscopia";"0211 Métodos diagnósticos em especialidades";"0301 Consultas / Atendimentos / Acompanhamentos";"0303 Tratamentos clínicos (outras especialidades)";"0304 Tratamento em oncologia";"0305 Tratamento em nefrologia";"0308 Tratamento de lesões, envenenamentos e outros, decorrentes de causas externas";"0310 Parto e nascimento";"0401 Pequenas cirurgias e cirurgias de pele, tecido subcutâneo e mucosa";"0402 Cirurgia de glândulas endócrinas";"0403 Cirurgia do sistema nervoso central e periférico";"0404 Cirurgia das vias aéreas superiores, da face, da cabeça e do pescoço";"0405 Cirurgia do aparelho da visão";"0406 Cirurgia do aparelho circulatório";"0407 Cirurgia do aparelho digestivo, orgãos anexos e parede abdominal";"0408 Cirurgia do sistema osteomuscular";"0409 Cirurgia do aparelho geniturinário";"0410 Cirurgia de mama";"0411 Cirurgia obstétrica";"0412 Cirurgia torácica";"0413 Cirurgia reparadora";"0414 Bucomaxilofacial";"0415 Outras cirurgias";"0416 Cirurgia em oncologia";"0504 Processamento de tecidos para transplante";"0505 Transplante de orgãos, tecidos e células";"0506 Acompanhamento e intercorrências no pré e pós-transplante";"Total"
"315740 SANTA CRUZ DO ESCALVADO";-;-;-;2;4;1;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;9
"315750 SANTA EFIGENIA DE MINAS";-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"315760 SANTA FE DE MINAS";-;-;-;-;2;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"315765 SANTA HELENA DE MINAS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
"315770 SANTA JULIANA";-;-;-;-;3;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;6
"315780 SANTA LUZIA";-;1;-;3;117;19;10;1;-;-;-;2;-;-;2;4;-;-;-;-;1;-;-;6;-;-;-;1;167
"315790 SANTA MARGARIDA";-;-;-;-;16;3;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5;-;-;-;-;25
"315800 SANTA MARIA DE ITABIRA";-;-;-;-;4;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;7
"315810 SANTA MARIA DO SALTO";-;-;-;-;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"315820 SANTA MARIA DO SUACUI";-;-;-;-;11;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;12
"315830 SANTANA DA VARGEM";-;-;-;-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;5
"315840 SANTANA DE CATAGUASES";-;-;-;-;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;7
"315850 SANTANA DE PIRAPAMA";-;-;-;-;1;3;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;6
"315860 SANTANA DO DESERTO";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;2
"315870 SANTANA DO GARAMBEU";-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;3
"315880 SANTANA DO JACARE";-;-;-;-;6;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
"315890 SANTANA DO MANHUACU";-;-;-;-;5;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8
"315895 SANTANA DO PARAISO";-;-;-;-;14;6;2;-;-;-;-;-;-;-;-;2;-;-;-;-;2;-;-;2;-;-;-;-;28
"315900 SANTANA DO RIACHO";-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"315910 SANTANA DOS MONTES";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"315920 SANTA RITA DE CALDAS";-;-;-;-;6;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;9
"315930 SANTA RITA DE JACUTINGA";-;-;-;1;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"315935 SANTA RITA DE MINAS";-;-;-;-;3;3;-;2;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;1;-;-;-;-;11
"315940 SANTA RITA DE IBITIPOCA";-;-;-;-;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"315950 SANTA RITA DO ITUETO";-;-;-;-;6;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
"315960 SANTA RITA DO SAPUCAI";-;-;-;-;48;-;4;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;55
"315970 SANTA ROSA DA SERRA";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"315980 SANTA VITORIA";-;-;-;-;7;1;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;2;-;-;-;-;12
"315990 SANTO ANTONIO DO AMPARO";-;-;-;-;15;-;2;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;2;1;-;-;-;21
"316000 SANTO ANTONIO DO AVENTUREIRO";-;-;-;-;2;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;4
"316010 SANTO ANTONIO DO GRAMA";-;-;-;1;4;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;8
"316020 SANTO ANTONIO DO ITAMBE";-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"316030 SANTO ANTONIO DO JACINTO";-;-;-;-;8;-;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11
"316040 SANTO ANTONIO DO MONTE";-;-;-;-;16;-;1;-;-;-;-;-;-;-;1;1;-;-;-;-;1;1;-;-;-;-;-;-;21
"316045 SANTO ANTONIO DO RETIRO";-;-;-;-;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"316050 SANTO ANTONIO DO RIO ABAIXO";-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"316060 SANTO HIPOLITO";-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;3
"316070 SANTOS DUMONT";-;-;-;-;35;6;-;-;-;-;-;-;2;-;1;-;-;-;-;1;-;-;-;5;-;-;-;-;50
"316080 SAO BENTO ABADE";-;-;-;-;7;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
"316090 SAO BRAS DO SUACUI";-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;3
"316095 SAO DOMINGOS DAS DORES";1;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"316100 SAO DOMINGOS DO PRATA";-;-;-;-;14;-;1;-;-;-;-;-;-;-;1;1;1;-;-;-;-;-;-;-;-;-;-;-;18
"316105 SAO FELIX DE MINAS";-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"316110 SAO FRANCISCO";-;-;-;-;33;3;2;-;-;-;-;1;-;-;2;-;-;-;-;-;-;-;-;-;-;-;1;-;42
"316120 SAO FRANCISCO DE PAULA";-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;3
"316130 SAO FRANCISCO DE SALES";-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;4
"316140 SAO FRANCISCO DO GLORIA";-;-;-;-;3;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"316150 SAO GERALDO";-;-;-;-;13;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;14
"316160 SAO GERALDO DA PIEDADE";-;-;-;-;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;5
"316165 SAO GERALDO DO BAIXIO";-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;3
"316170 SAO GONCALO DO ABAETE";-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"316180 SAO GONCALO DO PARA";-;-;-;-;1;-;1;-;-;-;-;-;-;-;1;1;-;-;-;-;2;-;-;-;-;-;-;-;6
"316190 SAO GONCALO DO RIO ABAIXO";-;-;-;-;7;-;1;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;10
"316200 SAO GONCALO DO SAPUCAI";-;-;-;-;18;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;-;-;-;-;23
"316210 SAO GOTARDO";-;-;-;1;19;4;1;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;27
"316220 SAO JOAO BATISTA DO GLORIA";-;-;-;1;7;3;1;-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;-;1;-;-;-;-;16
"316225 SAO JOAO DA LAGOA";-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"316230 SAO JOAO DA MATA";-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"316240 SAO JOAO DA PONTE";-;-;-;-;11;-;1;-;-;-;-;1;-;-;-;3;1;-;-;-;-;-;-;1;-;-;-;1;19
"316245 SAO JOAO DAS MISSOES";-;-;-;-;5;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;6
"316250 SAO JOAO DEL REI";-;-;-;-;49;19;3;-;-;-;-;1;2;-;1;-;3;-;-;-;1;-;-;2;-;-;-;-;81
"316255 SAO JOAO DO MANHUACU";-;-;-;-;8;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;10
"316257 SAO JOAO DO MANTENINHA";-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"316260 SAO JOAO DO ORIENTE";-;-;-;-;10;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12
"316265 SAO JOAO DO PACUI";-;-;-;-;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"316270 SAO JOAO DO PARAISO";-;-;-;-;26;-;2;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;2;-;-;-;-;31
"316280 SAO JOAO EVANGELISTA";-;-;-;-;24;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;27
"316290 SAO JOAO NEPOMUCENO";-;-;-;2;18;2;3;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;26
"316292 SAO JOAQUIM DE BICAS";-;-;-;-;13;3;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;1;-;-;-;-;19
"316294 SAO JOSE DA BARRA";-;-;-;-;6;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;10
"316295 SAO JOSE DA LAPA";-;-;-;-;9;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;10
"316300 SAO JOSE DA SAFIRA";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;2
"316310 SAO JOSE DA VARGINHA";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;3
"316320 SAO JOSE DO ALEGRE";-;-;-;-;7;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;10
"316330 SAO JOSE DO DIVINO";-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"316340 SAO JOSE DO GOIABAL";-;-;-;2;6;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10
"316350 SAO JOSE DO JACURI";-;-;-;-;9;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;10
"316360 SAO JOSE DO MANTIMENTO";-;-;-;-;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"316370 SAO LOURENCO";-;-;-;-;36;3;3;-;-;-;-;-;-;-;1;5;1;-;-;-;1;-;-;7;-;-;-;-;57
"316380 SAO MIGUEL DO ANTA";-;-;-;-;6;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;7
"316390 SAO PEDRO DA UNIAO";-;-;-;-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"316400 SAO PEDRO DOS FERROS";-;-;-;2;6;2;1;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;13
"316410 SAO PEDRO DO SUACUI";-;-;-;-;4;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"316420 SAO ROMAO";-;-;-;-;3;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"316430 SAO ROQUE DE MINAS";-;-;-;-;4;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;7
"316440 SAO SEBASTIAO DA BELA VISTA";-;-;-;-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"316443 SAO SEBASTIAO DA VARGEM ALEGRE";-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"316447 SAO SEBASTIAO DO ANTA";-;-;-;-;5;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
"316450 SAO SEBASTIAO DO MARANHAO";-;-;-;-;8;-;1;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;11
"316460 SAO SEBASTIAO DO OESTE";-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"316470 SAO SEBASTIAO DO PARAISO";-;-;-;-;76;8;6;-;-;-;-;2;-;-;2;2;7;2;-;-;6;-;-;9;-;-;-;-;120
"316480 SAO SEBASTIAO DO RIO PRETO";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;2
"316490 SAO SEBASTIAO DO RIO VERDE";-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"316500 SAO TIAGO";-;-;-;-;10;1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;13
"316510 SAO TOMAS DE AQUINO";-;-;-;-;12;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;14
"316520 SAO THOME DAS LETRAS";-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"316530 SAO VICENTE DE MINAS";-;-;-;-;5;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;6
"316540 SAPUCAI-MIRIM";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"316550 SARDOA";-;-;-;-;3;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;6
"316553 SARZEDO";-;1;-;-;12;1;1;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;18
"316555 SETUBINHA";-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"316556 SEM-PEIXE";-;-;-;1;2;-;1;-;-;-;-;-;1;-;1;-;1;-;-;-;-;-;-;1;-;-;-;-;8
"316557 SENADOR AMARAL";-;-;-;-;3;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"316560 SENADOR CORTES";-;-;-;-;3;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"316570 SENADOR FIRMINO";-;-;-;-;9;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10
"316580 SENADOR JOSE BENTO";-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;4
"316590 SENADOR MODESTINO GONCALVES";-;-;-;-;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"316600 SENHORA DE OLIVEIRA";-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"316610 SENHORA DO PORTO";-;-;-;-;4;1;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
"316620 SENHORA DOS REMEDIOS";-;-;-;-;4;3;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;9
"316630 SERICITA";-;-;-;3;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9
"316640 SERITINGA";-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"316650 SERRA AZUL DE MINAS";-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"316670 SERRA DOS AIMORES";-;-;-;-;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"316680 SERRA DO SALITRE";-;-;-;-;5;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8
"316690 SERRANIA";-;-;-;-;8;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;9
"316695 SERRANOPOLIS DE MINAS";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"316700 SERRANOS";-;-;-;-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"316710 SERRO";-;-;-;-;21;-;2;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;26
"316720 SETE LAGOAS";1;-;-;1;121;24;3;4;-;-;-;4;8;-;10;5;2;1;-;-;5;-;-;4;2;-;-;1;196
"316730 SILVEIRANIA";-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"316740 SILVIANOPOLIS";-;-;-;1;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;6
"316750 SIMAO PEREIRA";-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"316760 SIMONESIA";-;-;-;-;10;2;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;15
"316770 SOBRALIA";-;-;-;-;3;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;6
"316780 SOLEDADE DE MINAS";-;-;-;-;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"316790 TABULEIRO";-;-;-;-;6;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
"316800 TAIOBEIRAS";-;-;-;-;32;2;2;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;1;-;-;-;-;39
"316805 TAPARUBA";-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"316810 TAPIRA";-;-;-;-;5;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;6
"316820 TAPIRAI";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"316830 TAQUARACU DE MINAS";-;-;-;-;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"316840 TARUMIRIM";-;-;-;-;17;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;20
"316850 TEIXEIRAS";-;-;-;-;6;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;8
"316860 TEOFILO OTONI";-;-;-;-;66;13;4;1;-;-;-;-;5;-;2;6;3;-;-;-;4;-;-;5;-;-;-;1;110
"316870 TIMOTEO";-;-;-;-;45;16;6;-;-;-;-;-;-;-;-;3;2;-;-;-;-;-;-;1;-;-;-;-;73
"316880 TIRADENTES";-;-;-;-;5;2;2;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;10
"316890 TIROS";-;-;-;-;2;1;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;5
"316900 TOCANTINS";-;-;-;-;11;1;-;1;-;-;-;-;-;-;1;2;1;-;-;-;-;-;-;-;-;-;-;-;17
"316905 TOCOS DO MOJI";-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"316910 TOLEDO";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"316920 TOMBOS";-;-;-;-;9;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9
"316930 TRES CORACOES";-;-;-;-;80;4;3;3;-;-;-;-;-;-;1;1;1;-;-;-;1;-;-;4;-;-;1;-;99
"316935 TRES MARIAS";-;-;-;-;29;1;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;3;-;-;-;-;35
"316940 TRES PONTAS";-;-;-;-;36;4;2;-;-;-;-;2;-;-;-;-;-;-;-;-;3;-;-;3;1;-;-;-;51
"316950 TUMIRITINGA";-;-;-;-;7;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
"316960 TUPACIGUARA";-;-;-;-;4;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;1;-;-;-;-;7
"316970 TURMALINA";-;-;-;-;16;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;18
"316990 UBA";-;-;-;-;67;3;10;2;-;-;-;-;-;-;2;1;1;-;-;-;2;-;-;4;1;-;-;-;93
"317000 UBAI";-;-;-;-;3;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;5
"317005 UBAPORANGA";-;-;-;-;7;2;-;-;-;-;-;-;-;-;-;1;2;-;-;-;-;-;-;1;-;-;-;-;13
"317010 UBERABA";-;-;-;3;197;65;9;3;-;-;-;7;-;-;12;9;2;1;-;-;5;-;-;18;-;-;1;-;332
"317020 UBERLANDIA";-;-;-;4;445;41;7;3;-;-;-;8;2;-;15;4;6;2;-;-;5;1;-;30;-;-;-;-;573
"317030 UMBURATIBA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;2
"317040 UNAI";-;-;-;-;66;12;2;3;-;-;-;1;-;-;-;-;1;-;-;1;-;-;-;1;-;-;-;-;87
"317043 UNIAO DE MINAS";-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"317047 URUANA DE MINAS";-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;3
"317050 URUCANIA";-;-;-;1;11;4;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;17
"317052 URUCUIA";-;-;-;-;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;4
"317057 VARGEM ALEGRE";-;-;-;1;9;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;12
"317060 VARGEM BONITA";-;-;-;-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"317065 VARGEM GRANDE DO RIO PARDO";-;-;-;-;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"317070 VARGINHA";-;-;-;-;59;14;2;-;-;-;-;1;-;-;1;2;1;-;-;-;2;-;-;5;1;-;-;-;88
"317075 VARJAO DE MINAS";-;-;-;-;3;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"317080 VARZEA DA PALMA";-;-;-;-;19;3;-;-;-;-;-;1;-;-;1;1;1;-;-;-;-;-;-;-;-;-;-;-;26
"317090 VARZELANDIA";-;-;-;-;10;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;1;-;-;-;-;14
"317100 VAZANTE";-;-;-;-;7;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;1;-;-;-;11
"317103 VERDELANDIA";-;-;-;-;6;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;9
"317107 VEREDINHA";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;2
"317110 VERISSIMO";-;-;-;-;3;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"317115 VERMELHO NOVO";-;-;-;-;5;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"317120 VESPASIANO";-;-;-;-;49;10;5;-;-;-;-;3;-;-;3;2;1;-;-;-;-;-;-;3;-;-;-;-;76
"317130 VICOSA";-;-;-;-;38;10;1;2;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;54
"317140 VIEIRAS";-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"317150 MATHIAS LOBATO";-;-;-;-;3;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"317160 VIRGEM DA LAPA";-;-;-;1;9;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;12
"317170 VIRGINIA";-;-;-;-;6;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;9
"317180 VIRGINOPOLIS";-;-;-;-;6;2;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9
